run,he,mode,loss,train_f1,val_f1,test_f1,iter
0,0.1921397447586059,learned,0.0960551276803016,0.9583333333333334,0.775,0.6470588235294118,
1,0.1921397447586059,learned,2.0902578830718994,0.95,0.775,0.7058823529411765,
2,0.1921397447586059,learned,0.054200567305088,0.9583333333333334,0.8125,0.6470588235294118,
3,0.1921397447586059,learned,0.0573678910732269,0.9666666666666668,0.8125,0.7058823529411765,
4,0.1921397447586059,learned,0.0450207516551017,0.95,0.8000000000000002,0.6666666666666666,
0,0.1921397447586059,learned,0.9574305415153505,0.8916666666666667,0.6625,0.6274509803921569,
1,0.1921397447586059,learned,0.9085353016853333,0.8666666666666667,0.625,0.5294117647058824,
2,0.1921397447586059,learned,0.7929960489273071,0.8416666666666667,0.675,0.6274509803921569,
3,0.1921397447586059,learned,0.8260411024093628,0.9166666666666666,0.675,0.5686274509803921,
4,0.1921397447586059,learned,0.8947184681892395,0.8666666666666667,0.6875,0.6274509803921569,
0,0.1921397447586059,learned,0.066707968711853,1.0,0.775,0.7450980392156863,
1,0.1921397447586059,learned,0.0818408578634262,0.95,0.7625,0.7058823529411765,
2,0.1921397447586059,learned,0.0810808539390564,0.95,0.8000000000000002,0.6470588235294118,
3,0.1921397447586059,learned,0.0778358578681945,0.9583333333333334,0.8125,0.7450980392156863,
4,0.1921397447586059,learned,0.058937445282936,0.9583333333333334,0.825,0.6666666666666666,
0,0.1921397447586059,learned,0.0703112035989761,1.0,0.775,0.7450980392156863,
1,0.1921397447586059,learned,0.0699448138475418,0.95,0.7625,0.7058823529411765,
2,0.1921397447586059,learned,0.0766967386007309,0.95,0.8000000000000002,0.6470588235294118,
3,0.1921397447586059,learned,0.0914786383509635,0.9583333333333334,0.8125,0.7450980392156863,
4,0.1921397447586059,learned,0.049978818744421,0.9583333333333334,0.825,0.6666666666666666,
0,0.1921397447586059,edge,0.2974534034729004,0.875,0.6375,0.5882352941176471,200.0
1,0.1921397447586059,edge,0.3687379658222198,0.8916666666666667,0.65,0.5490196078431373,200.0
2,0.1921397447586059,edge,0.2936384975910187,0.875,0.625,0.6078431372549019,200.0
3,0.1921397447586059,edge,0.4171343743801117,0.8583333333333333,0.65,0.6078431372549019,200.0
4,0.19213974475860596,edge,0.33110490441322327,0.875,0.65,0.5882352941176471,200.0
