run,he,mode,loss,train_f1,val_f1,test_f1
0,0.1274685859680175,learned,0.0442152358591556,1.0,0.7457627118644068,0.7297297297297297
1,0.1274685859680175,learned,0.0385099910199642,1.0,0.7627118644067796,0.7027027027027027
2,0.1274685859680175,learned,0.0193887017667293,1.0,0.7457627118644068,0.7027027027027027
3,0.1274685859680175,learned,0.0386565588414669,1.0,0.7457627118644068,0.7027027027027027
4,0.1274685859680175,learned,0.0270145069807767,1.0,0.8135593220338985,0.6756756756756757
0,0.1274685859680175,learned,0.0273853577673435,1.0,0.7457627118644068,0.7027027027027027
1,0.1274685859680175,learned,0.0363537967205047,1.0,0.7627118644067796,0.7027027027027027
2,0.1274685859680175,learned,0.0332814678549766,1.0,0.7627118644067796,0.7297297297297297
3,0.1274685859680175,learned,0.0307727307081222,1.0,0.7457627118644068,0.7027027027027027
4,0.12746858596801758,learned,0.023503240197896957,1.0,0.8135593220338985,0.6756756756756757
