run,he,mode,loss,train_f1,val_f1,test_f1
0,0.1274685859680175,learned,0.0356111414730548,1.0,0.8135593220338985,0.7297297297297297
1,0.1274685859680175,learned,0.0368057712912559,0.9885057471264368,0.7796610169491526,0.7027027027027027
2,0.1274685859680175,learned,0.0252011772245168,1.0,0.7966101694915254,0.7297297297297297
3,0.1274685859680175,learned,0.019825305789709,1.0,0.7796610169491526,0.7027027027027027
4,0.1274685859680175,learned,0.0258009657263755,1.0,0.7796610169491526,0.6756756756756757
0,0.1274685859680175,learned,0.0338991582393646,1.0,0.8135593220338985,0.7297297297297297
1,0.1274685859680175,learned,0.0454980060458183,0.9885057471264368,0.7796610169491526,0.7027027027027027
2,0.1274685859680175,learned,0.0281544402241706,1.0,0.7966101694915254,0.7297297297297297
3,0.1274685859680175,learned,0.0197120122611522,1.0,0.7796610169491526,0.7027027027027027
4,0.1274685859680175,learned,0.0254080425947904,1.0,0.7627118644067796,0.6756756756756757
0,0.1274685859680175,learned,0.0367887504398822,1.0,0.8135593220338985,0.7297297297297297
1,0.1274685859680175,learned,0.0349060595035553,0.9885057471264368,0.7796610169491526,0.7027027027027027
2,0.1274685859680175,learned,0.0183930844068527,1.0,0.7966101694915254,0.7297297297297297
3,0.1274685859680175,learned,0.0199532322585582,1.0,0.7796610169491526,0.7027027027027027
4,0.12746858596801758,learned,0.024198587983846664,1.0,0.7627118644067796,0.6756756756756757
