run,he,mode,loss,train_f1,val_f1,test_f1
0,0.1274685859680175,learned,0.0349860936403274,1.0,0.7457627118644068,0.7567567567567567
1,0.1274685859680175,learned,0.0279408525675535,1.0,0.7796610169491526,0.7027027027027027
2,0.1274685859680175,learned,0.0210977755486965,1.0,0.7627118644067796,0.7297297297297297
3,0.1274685859680175,learned,0.0230875108391046,1.0,0.7288135593220338,0.7297297297297297
4,0.1274685859680175,learned,0.0296267680823802,1.0,0.7966101694915254,0.7297297297297297
0,0.1274685859680175,learned,0.026847269386053,1.0,0.7457627118644068,0.7567567567567567
1,0.1274685859680175,learned,0.026674635708332,1.0,0.7796610169491526,0.7027027027027027
2,0.1274685859680175,learned,0.0312311798334121,1.0,0.7627118644067796,0.7297297297297297
3,0.1274685859680175,learned,0.0244158785790205,1.0,0.7288135593220338,0.7567567567567567
4,0.12746858596801758,learned,0.02703988179564476,1.0,0.7966101694915254,0.7297297297297297
