run,he,mode,loss,train_f1,val_f1,test_f1
0,0.1274685859680175,learned,0.0372079536318779,1.0,0.7627118644067796,0.6486486486486487
1,0.1274685859680175,learned,0.0271602571010589,1.0,0.8135593220338985,0.6216216216216216
2,0.1274685859680175,learned,0.0408249571919441,1.0,0.7627118644067796,0.5945945945945946
3,0.1274685859680175,learned,0.031801339238882,1.0,0.6949152542372882,0.4864864864864865
4,0.1274685859680175,learned,0.0293894447386264,1.0,0.7796610169491526,0.6216216216216216
0,0.1274685859680175,learned,0.0311572961509227,1.0,0.7796610169491526,0.6486486486486487
1,0.1274685859680175,learned,0.0301751680672168,1.0,0.8135593220338985,0.6756756756756757
2,0.1274685859680175,learned,0.0453492477536201,1.0,0.7457627118644068,0.6486486486486487
3,0.1274685859680175,learned,0.0501925721764564,1.0,0.711864406779661,0.4864864864864865
4,0.12746858596801758,learned,0.02912372723221779,1.0,0.8135593220338985,0.6216216216216216
