run,he,mode,loss,train_f1,val_f1,test_f1
0,0.1274685859680175,learned,0.0318356752395629,1.0,0.7457627118644068,0.7297297297297297
1,0.1274685859680175,learned,0.0264111682772636,1.0,0.7457627118644068,0.6756756756756757
2,0.1274685859680175,learned,0.0364551767706871,1.0,0.7796610169491526,0.7297297297297297
3,0.1274685859680175,learned,0.027354272082448,1.0,0.7457627118644068,0.7297297297297297
4,0.1274685859680175,learned,0.0677810758352279,1.0,0.7796610169491526,0.7027027027027027
0,0.1274685859680175,learned,0.0230564083904027,1.0,0.7457627118644068,0.7297297297297297
1,0.1274685859680175,learned,0.0308784544467926,1.0,0.7457627118644068,0.6756756756756757
2,0.1274685859680175,learned,0.0366015471518039,1.0,0.7796610169491526,0.6756756756756757
3,0.1274685859680175,learned,0.0253576412796974,1.0,0.7457627118644068,0.7027027027027027
4,0.12746858596801758,learned,0.12096032500267029,1.0,0.7796610169491526,0.7297297297297297
