Method,Growth,Prune Rate,Update Frequency,Final Prune Epoch,::,train_acc,val_acc,test_acc,train_time,test_time
GraNet, gradient, 0.5, 100, 110, :::,   0.6491, 0.4743, 0.4687,1.5000, 0.0273
GraNet, gradient, 0.5, 100, 110, :::,   0.6228, 0.4555, 0.4434,0.7514, 0.0274
GraNet, gradient, 0.5, 100, 110, :::,   0.9975, 0.6437, 0.6438,17.9081, 0.0282
GraNet, gradient, 0.5, 100, 110, :::,   1.0000, 0.6382, 0.6392,17.6588, 0.0236
GraNet, gradient, 0.5, 100, 110, :::,   0.9992, 0.6419, 0.6490,15.7615, 0.0233
