run,he,mode,loss,train_f1,val_f1,test_f1
0,0.9494097828865052,learned,0.1678148806095123,0.9940898345153664,0.8723404255319149,0.8652482269503546
1,0.9494097828865052,learned,0.1813572645187378,0.9881796690307328,0.8628841607565012,0.8682033096926713
2,0.9494097828865052,learned,0.1081303283572197,0.9940898345153664,0.8687943262411347,0.8622931442080378
3,0.9494097828865052,learned,0.1609132438898086,0.9716312056737588,0.8652482269503546,0.8599290780141844
4,0.9494097828865052,learned,0.1074465736746788,0.9775413711583923,0.8687943262411347,0.8611111111111112
0,0.9494097828865052,learned,0.1400456875562667,0.9846335697399528,0.8717494089834515,0.8646572104018913
1,0.9494097828865052,learned,0.1663294583559036,0.9881796690307328,0.8617021276595744,0.8652482269503546
2,0.9494097828865052,learned,0.1087740659713745,0.9940898345153664,0.8664302600472813,0.8611111111111112
3,0.9494097828865052,learned,0.1458551287651062,0.9680851063829788,0.8658392434988179,0.8611111111111112
4,0.9494097828865052,learned,0.1076993644237518,0.9763593380614656,0.8676122931442081,0.8628841607565012
0,0.9494097828865052,learned,0.1135321035981178,0.99645390070922,0.8693853427895981,0.8640661938534279
1,0.9494097828865052,learned,0.1201654002070427,0.9893617021276596,0.8617021276595744,0.8687943262411347
2,0.9494097828865052,learned,0.0588267408311367,0.9728132387706856,0.8634751773049647,0.8687943262411347
3,0.9494097828865052,learned,0.1712511479854583,0.9929078014184396,0.8451536643026005,0.8486997635933806
4,0.9494097828865052,learned,0.0950533673167228,0.9846335697399528,0.8735224586288416,0.8640661938534279
0,0.9494097828865052,learned,0.1064197346568107,0.9680851063829788,0.7890070921985816,0.793144208037825
1,0.9494097828865052,learned,0.1103524193167686,0.9716312056737588,0.7795508274231678,0.7878250591016549
2,0.9494097828865052,learned,0.1821005642414093,0.9728132387706856,0.7866430260047281,0.789598108747045
3,0.9494097828865052,learned,0.1018118411302566,0.9527186761229316,0.7854609929078015,0.7937352245862885
4,0.9494097828865052,learned,0.098066821694374,0.953900709219858,0.7754137115839244,0.7872340425531915
0,0.9494097828865052,learned,0.762974739074707,0.9692671394799054,0.874113475177305,0.8605200945626478
1,0.9494097828865052,learned,0.7644002437591553,0.9881796690307328,0.859338061465721,0.8628841607565012
2,0.9494097828865052,learned,0.7393687963485718,0.9905437352245864,0.8687943262411347,0.8693853427895981
3,0.9494097828865052,learned,0.7821407914161682,0.9881796690307328,0.8646572104018913,0.8611111111111112
4,0.9494097828865052,learned,0.799054741859436,0.9822695035460992,0.8652482269503546,0.8540189125295509
0,0.9494097828865052,learned,0.1055028215050697,0.9810874704491724,0.8640661938534279,0.8717494089834515
1,0.9494097828865052,learned,0.088762417435646,0.9881796690307328,0.8687943262411347,0.8646572104018913
2,0.9494097828865052,learned,0.0977056920528411,0.9929078014184396,0.8652482269503546,0.8646572104018913
3,0.9494097828865052,learned,0.1036701798439025,0.958628841607565,0.8699763593380615,0.8557919621749409
4,0.9494097828865052,learned,0.1094407886266708,0.9976359338061466,0.8557919621749409,0.8634751773049647
0,0.9494097828865052,learned,0.1042593494057655,0.9550827423167848,0.8197399527186762,0.8404255319148938
1,0.9494097828865052,learned,0.1065441519021987,0.9763593380614656,0.8215130023640663,0.8386524822695035
2,0.9494097828865052,learned,0.1124610900878906,0.9822695035460992,0.8262411347517732,0.8286052009456265
3,0.9494097828865052,learned,0.1035526916384697,0.963356973995272,0.8191489361702128,0.8386524822695035
4,0.9494097828865052,learned,0.1148622930049896,0.9728132387706856,0.8250591016548463,0.8262411347517732
0,0.9494097828865052,learned,0.0589996464550495,0.9929078014184396,0.874113475177305,0.8711583924349883
1,0.9494097828865052,learned,0.0517640002071857,0.9940898345153664,0.8729314420803781,0.8664302600472813
2,0.9494097828865052,learned,0.0593887455761432,0.9787234042553192,0.874113475177305,0.8670212765957447
3,0.9494097828865052,learned,0.0598046444356441,0.9775413711583923,0.8729314420803781,0.875886524822695
4,0.9494097828865052,learned,0.0652345120906829,0.9905437352245864,0.8735224586288416,0.8699763593380615
0,0.9494097828865052,learned,0.0590311177074909,0.9739952718676124,0.8752955082742316,0.8605200945626478
1,0.9494097828865052,learned,0.0638578534126281,0.9598108747044918,0.8664302600472813,0.8587470449172577
2,0.9494097828865052,learned,0.0465994849801063,0.979905437352246,0.8587470449172577,0.8705673758865248
3,0.9494097828865052,learned,0.051535066217184,0.9775413711583923,0.8658392434988179,0.8628841607565012
4,0.9494097828865052,learned,0.0540257319808006,0.975177304964539,0.8634751773049647,0.8628841607565012
0,0.9494097828865052,learned,0.0608990266919136,0.9858156028368794,0.8841607565011821,0.8723404255319149
1,0.9494097828865052,learned,0.0578840412199497,0.9893617021276596,0.8823877068557919,0.8723404255319149
2,0.9494097828865052,learned,0.0503877401351928,0.9858156028368794,0.8806146572104019,0.8705673758865248
3,0.9494097828865052,learned,0.0629473626613617,0.9893617021276596,0.8794326241134752,0.8823877068557919
4,0.9494097828865052,learned,0.0563535876572132,0.9704491725768322,0.8812056737588653,0.8735224586288416
0,0.9494097828865052,learned,0.0607485882937908,0.9858156028368794,0.878841607565012,0.874113475177305
1,0.9494097828865052,learned,0.0772313848137855,0.958628841607565,0.8776595744680851,0.8658392434988179
2,0.9494097828865052,learned,0.0737967491149902,0.983451536643026,0.8770685579196218,0.8676122931442081
3,0.9494097828865052,learned,0.0824461355805397,0.9893617021276596,0.8723404255319149,0.8800236406619385
4,0.9494097828865052,learned,0.073777824640274,0.983451536643026,0.8658392434988179,0.8599290780141844
0,0.9494097828865052,learned,0.0729563906788826,0.9940898345153664,0.8682033096926713,0.875886524822695
1,0.9494097828865052,learned,0.0731079131364822,0.9621749408983452,0.8770685579196218,0.8705673758865248
2,0.9494097828865052,learned,0.0734436511993408,0.9846335697399528,0.8705673758865248,0.8729314420803781
3,0.9494097828865052,learned,0.0774253234267234,0.991725768321513,0.8682033096926713,0.8764775413711584
4,0.9494097828865052,learned,0.0735976099967956,0.975177304964539,0.8640661938534279,0.8658392434988179
0,0.9494097828865052,learned,0.0756100639700889,0.9704491725768322,0.859338061465721,0.8599290780141844
1,0.9494097828865052,learned,0.083856463432312,0.983451536643026,0.8575650118203308,0.8658392434988179
2,0.9494097828865052,learned,0.0749896392226219,0.983451536643026,0.8646572104018913,0.8658392434988179
3,0.9494097828865052,learned,0.0774193108081817,0.9692671394799054,0.8611111111111112,0.8640661938534279
4,0.9494097828865052,learned,0.077581025660038,0.9822695035460992,0.8634751773049647,0.8658392434988179
0,0.9494097828865052,learned,0.084213450551033,0.9692671394799054,0.8563829787234043,0.8622931442080378
1,0.9494097828865052,learned,0.096943199634552,0.9810874704491724,0.8658392434988179,0.8664302600472813
2,0.9494097828865052,learned,0.0951639264822006,0.975177304964539,0.8587470449172577,0.8628841607565012
3,0.9494097828865052,learned,0.0955091416835784,0.9775413711583923,0.8605200945626478,0.8693853427895981
4,0.9494097828865052,learned,0.1057040765881538,0.9858156028368794,0.8599290780141844,0.8646572104018913
0,0.9494097828865052,learned,0.0936877056956291,0.9692671394799054,0.8599290780141844,0.859338061465721
1,0.9494097828865052,learned,0.0964884459972381,0.983451536643026,0.8546099290780141,0.8676122931442081
2,0.9494097828865052,learned,0.0905864015221595,0.9952718676122932,0.8587470449172577,0.8652482269503546
3,0.9494097828865052,learned,0.0966695323586463,0.9940898345153664,0.8599290780141844,0.8687943262411347
4,0.9494097828865052,learned,0.0921215340495109,0.9940898345153664,0.8587470449172577,0.8664302600472813
0,0.9494097828865052,learned,0.1168102994561195,0.9952718676122932,0.8717494089834515,0.8676122931442081
1,0.9494097828865052,learned,0.1330545395612716,0.9645390070921984,0.8605200945626478,0.8640661938534279
2,0.9494097828865052,learned,0.1291426569223404,0.9940898345153664,0.8687943262411347,0.8622931442080378
3,0.9494097828865052,learned,0.1078130602836608,0.9692671394799054,0.8664302600472813,0.8617021276595744
4,0.9494097828865052,learned,0.1072473153471946,0.9787234042553192,0.8676122931442081,0.8599290780141844
0,0.9494097828865052,learned,0.1168822944164276,0.9810874704491724,0.8646572104018913,0.8658392434988179
1,0.9494097828865052,learned,0.0983794927597045,0.975177304964539,0.8670212765957447,0.8622931442080378
2,0.9494097828865052,learned,0.1258799135684967,0.9952718676122932,0.8622931442080378,0.8646572104018913
3,0.9494097828865052,learned,0.119842492043972,0.991725768321513,0.8676122931442081,0.8699763593380615
4,0.9494097828865052,learned,0.1395833641290664,0.9869976359338062,0.8611111111111112,0.8646572104018913
0,0.9494097828865052,learned,0.1317530274391174,0.9940898345153664,0.8693853427895981,0.8605200945626478
1,0.9494097828865052,learned,0.1296349167823791,0.963356973995272,0.8581560283687943,0.8646572104018913
2,0.9494097828865052,learned,0.1327506899833679,0.9940898345153664,0.8640661938534279,0.8664302600472813
3,0.9494097828865052,learned,0.1154456064105033,0.9952718676122932,0.8617021276595744,0.8634751773049647
4,0.9494097828865052,learned,0.1405111253261566,0.9787234042553192,0.8664302600472813,0.8617021276595744
0,0.9494097828865052,learned,0.1174216717481613,0.9952718676122932,0.8717494089834515,0.8676122931442081
1,0.9494097828865052,learned,0.1324082612991333,0.9645390070921984,0.8605200945626478,0.8640661938534279
2,0.9494097828865052,learned,0.1093192026019096,0.9940898345153664,0.8687943262411347,0.8622931442080378
3,0.9494097828865052,learned,0.1077751666307449,0.9692671394799054,0.8664302600472813,0.8617021276595744
4,0.9494097828865052,learned,0.1072380319237709,0.9787234042553192,0.8676122931442081,0.8599290780141844
0,0.9494097828865052,learned,0.1237123236060142,0.9940898345153664,0.8729314420803781,0.8658392434988179
1,0.9494097828865052,learned,0.12892447412014,0.9881796690307328,0.8611111111111112,0.8622931442080378
2,0.9494097828865052,learned,0.1315657943487167,0.9881796690307328,0.8687943262411347,0.8646572104018913
3,0.9494097828865052,learned,0.1129642054438591,0.9739952718676124,0.8676122931442081,0.8628841607565012
