run,he,mode,loss,train_f1,val_f1,test_f1
0,0.8099659085273743,learned,0.0054145772010087,1.0,0.768,0.792
1,0.8099659085273743,learned,0.0060731801204383,0.9928571428571428,0.774,0.7940000000000002
2,0.8099659085273743,learned,0.0054966560564935,0.9928571428571428,0.79,0.8000000000000002
3,0.8099659085273743,learned,0.0050089927390217,1.0,0.768,0.796
4,0.8099659085273743,learned,0.006197207607328892,0.9928571428571429,0.796,0.799
