run,he,mode,loss,train_f1,val_f1,test_f1
0,0.7885510921478271,learned,0.013883345760405,0.996661101836394,0.8363939899833055,0.8489148580968281
1,0.7885510921478271,learned,0.0197326466441154,1.0,0.832220367278798,0.8464106844741235
2,0.7885510921478271,learned,0.0140082705765962,1.0,0.8330550918196995,0.8497495826377296
3,0.7885510921478271,learned,0.0159144029021263,1.0,0.8280467445742905,0.8464106844741235
4,0.7885510921478271,learned,0.017242256551980972,1.0,0.823873121869783,0.8464106844741235
