Method,Growth,Prune Rate,Update Frequency,Final Prune Epoch,::,train_acc,val_acc,test_acc,train_time,test_time
GraNet, momentum, 0.3, 100, 110, :::,   0.9899, 0.8736, 0.8702,6.8880, 0.0059
GraNet, momentum, 0.3, 100, 110, :::,   0.9911, 0.8744, 0.8760,6.3777, 0.0059
GraNet, momentum, 0.3, 100, 110, :::,   0.9891, 0.8755, 0.8735,6.4186, 0.0059
