run,iter,he,mode,loss,train_f1,val_f1,test_f1
0,76,0.3803761303424835,learned,1.2666770219802856,0.4598236158745712,0.4344275681855299,0.444390004899559
1,86,0.3803761303424835,learned,1.253618240356445,0.4700310305405847,0.437530622243998,0.4491262453045893
2,75,0.3803761303424835,learned,1.2642277479171753,0.4587620447493059,0.43687734770537323,0.44455332353421523
