run,he,mode,loss,train_f1,val_f1,test_f1,iter
0,0.4245036542415619,edge,1.05483222272661,0.5112133439354238,0.5106121061608704,0.510146649477433,
0,0.4245036542415619,learned,2.9288488308588665,0.5121197614325479,0.5113745977015014,0.5112459846705516,
0,0.4245036542415619,full,0.8620823933018579,0.5077622205595494,0.5072589807111075,0.5068700794032356,
0,0.4245036542415619,random,1.054268914461136,0.5092371904732255,0.508701283986759,0.5083889380544523,
0,0.4245036542415619,edge,1.054832234647539,0.5112133439354238,0.5106121061608704,0.510146649477433,
0,0.4245036542415619,learned,2.928877623875936,0.5121248651346714,0.5113654110564335,0.5112551713156195,
0,0.4245036542415619,full,0.6591022279527452,0.6343952776464992,0.6361292377228144,0.63266893474726,
0,0.4245036542415619,full,0.6698913647068871,0.6178878634984245,0.6180989156696605,0.6162768977312049,
1,0.4245036542415619,full,0.6698369410302903,0.6252290286327896,0.6255737825398624,0.6232740590578789,
2,0.4245036542415619,full,0.6677274094687567,0.6234049654938699,0.6246275580978745,0.6219756798882904,
0,0.4245036542415619,random,0.6813554975721571,0.6024869319707129,0.603115497564008,0.6010393157786753,
1,0.4245036542415619,random,0.67738625937038,0.6033729346593432,0.6033298526155909,0.6019304203502561,
2,0.4245036542415619,random,0.6785908083120982,0.6077406829365886,0.6073474787252612,0.606140966006351,
0,0.4245036542415619,edge,0.6798738049136268,0.6038649315440434,0.6035227721620157,0.6019457314253692,
1,0.4245036542415619,edge,0.6801989952723185,0.6055797754575214,0.6058806777294288,0.6032410483799352,
2,0.4245036542415619,edge,0.681488424539566,0.6012559190185377,0.6017191275136957,0.5998297408447426,
0,0.4245036542415619,learned,1.0758312556478713,0.6062534641378163,0.6061960858767581,0.6046282317851794,
1,0.4245036542415619,learned,1.101097283098433,0.6057829028020345,0.6061256549312379,0.6040892819411994,
2,0.4245036542415619,learned,1.0551628470420835,0.6072292919838193,0.6072831722097862,0.606006228545356,
0,0.4245036542415619,edge,0.6887697829140558,0.5894071641687447,0.5888302644835115,0.5880524618677674,18.0
1,0.4245036542415619,edge,0.6887505842579735,0.5871523485706062,0.5867326471930207,0.585418956948319,18.0
2,0.4245036542415619,edge,0.6869893948237101,0.5887069362374079,0.5898377332259517,0.5876482494847823,16.0
3,0.4245036542415619,edge,0.6822900354862214,0.5992797655563392,0.5992693554956042,0.5974840841374199,33.0
4,0.4245036542415619,edge,0.6871936586168077,0.5806012365249504,0.5810216161758447,0.5793037135481579,17.0
