run,he,mode,loss,train_f1,val_f1,test_f1,iter
0,0.5001929402351379,learned,0.6874284744262695,0.9185971685971686,0.774131274131274,0.7345559845559846,
1,0.5001929402351379,learned,0.7358046770095825,0.907979407979408,0.7799227799227799,0.7384169884169884,
2,0.5001929402351379,learned,0.6665308475494385,0.9166666666666666,0.777027027027027,0.7393822393822393,
3,0.5001929402351379,learned,0.6925606727600098,0.9044401544401544,0.7760617760617761,0.7345559845559846,
4,0.5001929402351379,learned,0.6915596723556519,0.9063706563706562,0.7808880308880309,0.7422779922779923,
0,0.5001929402351379,learned,1.038308024406433,0.4971042471042471,0.5057915057915058,0.5212355212355212,
1,0.5001929402351379,learned,1.1035746335983276,0.8252895752895753,0.7142857142857143,0.694980694980695,
2,0.5001929402351379,learned,1.1611608266830444,0.8301158301158301,0.7316602316602315,0.693050193050193,
3,0.5001929402351379,learned,1.1525126695632937,0.4137709137709138,0.4285714285714285,0.4083011583011583,
4,0.5001929402351379,learned,0.9354200959205629,0.5093307593307593,0.5366795366795367,0.5164092664092664,
0,0.5001929402351379,learned,0.7281948328018188,0.8143500643500643,0.6534749034749034,0.6476833976833977,
1,0.5001929402351379,learned,0.7624872922897339,0.8246460746460746,0.6544401544401545,0.6361003861003861,
2,0.5001929402351379,learned,0.7357559204101562,0.8603603603603603,0.6534749034749034,0.6361003861003861,
3,0.5001929402351379,learned,0.8094369173049927,0.8452380952380952,0.6573359073359073,0.6486486486486487,
4,0.5001929402351379,learned,0.1467212587594986,0.8481338481338482,0.6534749034749034,0.6467181467181468,
0,0.5001929402351379,learned,1.2289811372756958,0.832046332046332,0.75,0.7055984555984556,
1,0.5001929402351379,learned,1.152313470840454,0.8468468468468469,0.7567567567567567,0.7364864864864865,
2,0.5001929402351379,learned,1.218112587928772,0.8217503217503217,0.7567567567567567,0.721042471042471,
3,0.5001929402351379,learned,1.0830060243606567,0.8622908622908625,0.7673745173745173,0.7297297297297297,
4,0.5001929402351379,learned,1.258913516998291,0.8111325611325609,0.7384169884169884,0.7191119691119691,
0,0.5001929402351379,learned,0.572635293006897,0.9037966537966536,0.7866795366795367,0.7355212355212355,
1,0.5001929402351379,learned,0.5782182216644287,0.9202059202059202,0.7828185328185329,0.7413127413127413,
2,0.5001929402351379,learned,0.5450036525726318,0.9115186615186616,0.7828185328185329,0.7384169884169884,
3,0.5001929402351379,learned,0.5500513911247253,0.9324324324324323,0.7712355212355212,0.7393822393822393,
4,0.5001929402351379,learned,0.5603520274162292,0.9105534105534104,0.7760617760617761,0.7374517374517373,
0,0.5001929402351379,learned,0.5633254051208496,0.8973616473616474,0.7606177606177607,0.7277992277992278,
1,0.5001929402351379,learned,0.6292562484741211,0.9047619047619048,0.7635135135135135,0.722972972972973,
2,0.5001929402351379,learned,0.5540673732757568,0.9005791505791506,0.7635135135135135,0.7162162162162162,
3,0.5001929402351379,learned,0.534756600856781,0.8651866151866152,0.7664092664092664,0.7258687258687258,
4,0.5001929402351379,learned,0.5499497056007385,0.9015444015444016,0.7625482625482625,0.7287644787644788,
0,0.5001929402351379,learned,0.1220006793737411,0.7985842985842986,0.6882239382239382,0.665057915057915,
1,0.5001929402351379,learned,0.1175852194428443,0.7976190476190477,0.6978764478764479,0.6640926640926641,
2,0.5001929402351379,learned,0.1228480115532875,0.8104890604890604,0.6911196911196911,0.668918918918919,
3,0.5001929402351379,learned,0.1224922761321067,0.8108108108108109,0.7027027027027027,0.665057915057915,
4,0.5001929402351379,learned,0.1251751184463501,0.8034105534105535,0.7007722007722008,0.6640926640926641,
0,0.5001929402351379,learned,0.1358154118061065,0.7187902187902188,0.6843629343629344,0.6438223938223938,
1,0.5001929402351379,learned,0.1590078622102737,0.881917631917632,0.665057915057915,0.6351351351351351,
2,0.5001929402351379,learned,0.1478170603513717,0.7088159588159588,0.6727799227799228,0.6534749034749034,
3,0.5001929402351379,learned,0.1336446702480316,0.773166023166023,0.6862934362934363,0.6554054054054054,
4,0.5001929402351379,learned,0.1477656662464141,0.7821750321750324,0.6727799227799228,0.668918918918919,
0,0.5001929402351379,learned,0.1537382453680038,0.8172458172458172,0.694980694980695,0.666988416988417,
0,0.5001929402351379,learned,0.1537569463253021,0.8175675675675675,0.694980694980695,0.666988416988417,
1,0.5001929402351379,learned,0.1580334454774856,0.7944015444015444,0.6978764478764479,0.6631274131274131,
2,0.5001929402351379,learned,0.1554532647132873,0.8352638352638351,0.6901544401544402,0.6602316602316602,
3,0.5001929402351379,learned,0.154323011636734,0.8304375804375804,0.694980694980695,0.6573359073359073,
4,0.5001929402351379,learned,0.1550312638282776,0.823037323037323,0.6998069498069498,0.6592664092664092,
0,0.5001929402351379,learned,0.5077980756759644,0.9375804375804376,0.777992277992278,0.7422779922779923,
1,0.5001929402351379,learned,0.6844813227653503,0.9253539253539254,0.7808880308880309,0.7538610038610039,
2,0.5001929402351379,learned,0.5384130477905273,0.9214929214929216,0.7808880308880309,0.7451737451737452,
3,0.5001929402351379,learned,0.5483697652816772,0.9353281853281852,0.7828185328185329,0.7422779922779923,
4,0.5001929402351379,learned,0.5151931047439575,0.907979407979408,0.7760617760617761,0.752895752895753,
0,0.5001929402351379,learned,0.9335708022117616,0.8812741312741312,0.751930501930502,0.7287644787644788,
1,0.5001929402351379,learned,0.9653135538101196,0.8812741312741312,0.7625482625482625,0.722972972972973,
2,0.5001929402351379,learned,0.8999074697494507,0.8931788931788932,0.7557915057915058,0.7316602316602315,
3,0.5001929402351379,learned,0.8617525100708008,0.8915701415701416,0.7586872586872587,0.722007722007722,
4,0.5001929402351379,learned,0.9903773665428162,0.8423423423423423,0.7345559845559846,0.6988416988416989,
0,0.5001929402351379,learned,0.8963704705238342,0.8951093951093951,0.7577220077220077,0.724903474903475,
1,0.5001929402351379,learned,0.9500347375869752,0.8732303732303732,0.7586872586872587,0.722007722007722,
2,0.5001929402351379,learned,0.8508759140968323,0.8915701415701416,0.7606177606177607,0.7268339768339768,
3,0.5001929402351379,learned,0.8931244611740112,0.8983268983268984,0.7577220077220077,0.7364864864864865,
4,0.5001929402351379,learned,0.9424831867218018,0.8796653796653798,0.7461389961389961,0.7239382239382239,
0,0.5001929402351379,learned,0.1946351528167724,0.7641570141570142,0.6911196911196911,0.6824324324324325,
1,0.5001929402351379,learned,0.220280185341835,0.8133848133848135,0.7113899613899612,0.6833976833976834,
2,0.5001929402351379,learned,0.1974078267812729,0.7931145431145431,0.7113899613899612,0.6911196911196911,
3,0.5001929402351379,learned,0.1948508024215698,0.7982625482625483,0.7113899613899612,0.6776061776061776,
4,0.5001929402351379,learned,0.1900146752595901,0.7635135135135135,0.7094594594594594,0.6872586872586872,
0,0.5001929402351379,learned,0.3408007323741913,0.9546332046332048,0.7393822393822393,0.7104247104247104,
1,0.5001929402351379,learned,0.3334148824214935,0.943050193050193,0.7461389961389961,0.6998069498069498,
2,0.5001929402351379,learned,0.2765145599842071,0.9555984555984556,0.749034749034749,0.7094594594594594,
3,0.5001929402351379,learned,0.3208764791488647,0.9488416988416988,0.749034749034749,0.7084942084942085,
4,0.5001929402351379,learned,0.3135666251182556,0.8883526383526383,0.7422779922779923,0.7104247104247104,
0,0.5001929402351379,learned,0.964751362800598,0.8848133848133848,0.75,0.7277992277992278,
1,0.5001929402351379,learned,0.9867393374443054,0.87001287001287,0.7538610038610039,0.7287644787644788,
